Provincia,Mes,Variable,Valor
SANTIAGO DEL ESTERO                  ,Sep,Temperatura mínima (°C),10.8
SANTIAGO DEL ESTERO                  ,Oct,Temperatura mínima (°C),15.6
SANTIAGO DEL ESTERO                  ,Nov,Temperatura mínima (°C),18.1
SANTIAGO DEL ESTERO                  ,Dic,Temperatura mínima (°C),20.2
SANTIAGO DEL ESTERO                  ,Ene,Velocidad del Viento (km/h) (2011-2020),9.2
SANTIAGO DEL ESTERO                  ,Feb,Velocidad del Viento (km/h) (2011-2020),8.6
SANTIAGO DEL ESTERO                  ,Mar,Velocidad del Viento (km/h) (2011-2020),7.7
SANTIAGO DEL ESTERO                  ,Abr,Velocidad del Viento (km/h) (2011-2020),7.7
SANTIAGO DEL ESTERO                  ,May,Velocidad del Viento (km/h) (2011-2020),7.0
SANTIAGO DEL ESTERO                  ,Jun,Velocidad del Viento (km/h) (2011-2020),6.8
SANTIAGO DEL ESTERO                  ,Jul,Velocidad del Viento (km/h) (2011-2020),7.5
SANTIAGO DEL ESTERO                  ,Ago,Velocidad del Viento (km/h) (2011-2020),8.8
SANTIAGO DEL ESTERO                  ,Sep,Velocidad del Viento (km/h) (2011-2020),10.0
SANTIAGO DEL ESTERO                  ,Oct,Velocidad del Viento (km/h) (2011-2020),10.6
SANTIAGO DEL ESTERO                  ,Nov,Velocidad del Viento (km/h) (2011-2020),10.7
SANTIAGO DEL ESTERO                  ,Dic,Velocidad del Viento (km/h) (2011-2020),10.0
TIERRA DEL FUEGO                     ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,7.949999999999999
TIERRA DEL FUEGO                     ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,6.75
TIERRA DEL FUEGO                     ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,7.2
TIERRA DEL FUEGO                     ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,7.85
TIERRA DEL FUEGO                     ,May,Frecuencia de días con Precipitación superior a 1.0 mm,6.75
TIERRA DEL FUEGO                     ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,7.300000000000001
TIERRA DEL FUEGO                     ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,7.0
TIERRA DEL FUEGO                     ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,6.85
TIERRA DEL FUEGO                     ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,6.0
TIERRA DEL FUEGO                     ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,5.300000000000001
TIERRA DEL FUEGO                     ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,6.65
TIERRA DEL FUEGO                     ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,8.5
TIERRA DEL FUEGO                     ,Ene,Humedad relativa (%),72.69999999999999
TIERRA DEL FUEGO                     ,Feb,Humedad relativa (%),74.7
TIERRA DEL FUEGO                     ,Mar,Humedad relativa (%),77.25
TIERRA DEL FUEGO                     ,Abr,Humedad relativa (%),80.55
TIERRA DEL FUEGO                     ,May,Humedad relativa (%),83.0
TIERRA DEL FUEGO                     ,Jun,Humedad relativa (%),85.05
TIERRA DEL FUEGO                     ,Jul,Humedad relativa (%),84.05
TIERRA DEL FUEGO                     ,Ago,Humedad relativa (%),81.65
TIERRA DEL FUEGO                     ,Sep,Humedad relativa (%),78.4
TIERRA DEL FUEGO                     ,Oct,Humedad relativa (%),73.3
TIERRA DEL FUEGO                     ,Nov,Humedad relativa (%),72.1
TIERRA DEL FUEGO                     ,Dic,Humedad relativa (%),72.1
TIERRA DEL FUEGO                     ,Ene,Nubosidad total (octavos),5.65
TIERRA DEL FUEGO                     ,Feb,Nubosidad total (octavos),5.35
TIERRA DEL FUEGO                     ,Mar,Nubosidad total (octavos),5.2
TIERRA DEL FUEGO                     ,Abr,Nubosidad total (octavos),5.0
TIERRA DEL FUEGO                     ,May,Nubosidad total (octavos),4.55
TIERRA DEL FUEGO                     ,Jun,Nubosidad total (octavos),4.5
TIERRA DEL FUEGO                     ,Jul,Nubosidad total (octavos),4.6
TIERRA DEL FUEGO                     ,Ago,Nubosidad total (octavos),4.699999999999999
TIERRA DEL FUEGO                     ,Sep,Nubosidad total (octavos),4.9
TIERRA DEL FUEGO                     ,Oct,Nubosidad total (octavos),5.05
TIERRA DEL FUEGO                     ,Nov,Nubosidad total (octavos),5.45
TIERRA DEL FUEGO                     ,Dic,Nubosidad total (octavos),5.65
TIERRA DEL FUEGO                     ,Ene,Precipitación (mm),41.150000000000006
TIERRA DEL FUEGO                     ,Feb,Precipitación (mm),33.0
TIERRA DEL FUEGO                     ,Mar,Precipitación (mm),33.45
TIERRA DEL FUEGO                     ,Abr,Precipitación (mm),38.55
TIERRA DEL FUEGO                     ,May,Precipitación (mm),32.05
TIERRA DEL FUEGO                     ,Jun,Precipitación (mm),34.25
TIERRA DEL FUEGO                     ,Jul,Precipitación (mm),30.95
TIERRA DEL FUEGO                     ,Ago,Precipitación (mm),30.1
TIERRA DEL FUEGO                     ,Sep,Precipitación (mm),24.0
TIERRA DEL FUEGO                     ,Oct,Precipitación (mm),22.2
TIERRA DEL FUEGO                     ,Nov,Precipitación (mm),31.25
TIERRA DEL FUEGO                     ,Dic,Precipitación (mm),40.7
TIERRA DEL FUEGO                     ,Ene,Temperatura (°C),10.25
TIERRA DEL FUEGO                     ,Feb,Temperatura (°C),9.9
TIERRA DEL FUEGO                     ,Mar,Temperatura (°C),8.4
TIERRA DEL FUEGO                     ,Abr,Temperatura (°C),5.95
TIERRA DEL FUEGO                     ,May,Temperatura (°C),3.5999999999999996
TIERRA DEL FUEGO                     ,Jun,Temperatura (°C),1.4
TIERRA DEL FUEGO                     ,Jul,Temperatura (°C),1.2
TIERRA DEL FUEGO                     ,Ago,Temperatura (°C),2.25
TIERRA DEL FUEGO                     ,Sep,Temperatura (°C),3.95
TIERRA DEL FUEGO                     ,Oct,Temperatura (°C),6.2
TIERRA DEL FUEGO                     ,Nov,Temperatura (°C),7.95
TIERRA DEL FUEGO                     ,Dic,Temperatura (°C),9.3
TIERRA DEL FUEGO                     ,Ene,Temperatura máxima (°C),14.8
TIERRA DEL FUEGO                     ,Feb,Temperatura máxima (°C),14.649999999999999
TIERRA DEL FUEGO                     ,Mar,Temperatura máxima (°C),12.899999999999999
TIERRA DEL FUEGO                     ,Abr,Temperatura máxima (°C),10.0
TIERRA DEL FUEGO                     ,May,Temperatura máxima (°C),6.85
TIERRA DEL FUEGO                     ,Jun,Temperatura máxima (°C),3.95
TIERRA DEL FUEGO                     ,Jul,Temperatura máxima (°C),3.9
TIERRA DEL FUEGO                     ,Ago,Temperatura máxima (°C),5.550000000000001
TIERRA DEL FUEGO                     ,Sep,Temperatura máxima (°C),7.8999999999999995
TIERRA DEL FUEGO                     ,Oct,Temperatura máxima (°C),10.75
TIERRA DEL FUEGO                     ,Nov,Temperatura máxima (°C),12.45
TIERRA DEL FUEGO                     ,Dic,Temperatura máxima (°C),13.7
TIERRA DEL FUEGO                     ,Ene,Temperatura mínima (°C),2.95
TIERRA DEL FUEGO                     ,Feb,Temperatura mínima (°C),2.75
TIERRA DEL FUEGO                     ,Mar,Temperatura mínima (°C),2.05
TIERRA DEL FUEGO                     ,Abr,Temperatura mínima (°C),0.9
TIERRA DEL FUEGO                     ,May,Temperatura mínima (°C),-0.25
TIERRA DEL FUEGO                     ,Jun,Temperatura mínima (°C),-1.4
TIERRA DEL FUEGO                     ,Jul,Temperatura mínima (°C),-1.4
TIERRA DEL FUEGO                     ,Ago,Temperatura mínima (°C),-0.7
TIERRA DEL FUEGO                     ,Sep,Temperatura mínima (°C),-0.05
TIERRA DEL FUEGO                     ,Oct,Temperatura mínima (°C),0.8
TIERRA DEL FUEGO                     ,Nov,Temperatura mínima (°C),1.75
TIERRA DEL FUEGO                     ,Dic,Temperatura mínima (°C),2.45
TIERRA DEL FUEGO                     ,Ene,Velocidad del Viento (km/h) (2011-2020),28.049999999999997
TIERRA DEL FUEGO                     ,Feb,Velocidad del Viento (km/h) (2011-2020),24.65
TIERRA DEL FUEGO                     ,Mar,Velocidad del Viento (km/h) (2011-2020),22.65
TIERRA DEL FUEGO                     ,Abr,Velocidad del Viento (km/h) (2011-2020),21.049999999999997
TIERRA DEL FUEGO                     ,May,Velocidad del Viento (km/h) (2011-2020),18.5
TIERRA DEL FUEGO                     ,Jun,Velocidad del Viento (km/h) (2011-2020),19.5
TIERRA DEL FUEGO                     ,Jul,Velocidad del Viento (km/h) (2011-2020),19.3
TIERRA DEL FUEGO                     ,Ago,Velocidad del Viento (km/h) (2011-2020),20.2
TIERRA DEL FUEGO                     ,Sep,Velocidad del Viento (km/h) (2011-2020),22.0
TIERRA DEL FUEGO                     ,Oct,Velocidad del Viento (km/h) (2011-2020),25.85
TIERRA DEL FUEGO                     ,Nov,Velocidad del Viento (km/h) (2011-2020),28.6
TIERRA DEL FUEGO                     ,Dic,Velocidad del Viento (km/h) (2011-2020),27.3
TUCUMAN                              ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,7.8
TUCUMAN                              ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,7.0
TUCUMAN                              ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,7.2
TUCUMAN                              ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,5.0
TUCUMAN                              ,May,Frecuencia de días con Precipitación superior a 1.0 mm,3.2
TUCUMAN                              ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,2.0
TUCUMAN                              ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,0.8
TUCUMAN                              ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,0.5
TUCUMAN                              ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,1.6
TUCUMAN                              ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,4.8
TUCUMAN                              ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,5.7
TUCUMAN                              ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,7.6
TUCUMAN                              ,Ene,Humedad relativa (%),65.2
TUCUMAN                              ,Feb,Humedad relativa (%),68.9
TUCUMAN                              ,Mar,Humedad relativa (%),72.8
TUCUMAN                              ,Abr,Humedad relativa (%),75.3
TUCUMAN                              ,May,Humedad relativa (%),74.9
TUCUMAN                              ,Jun,Humedad relativa (%),72.7
TUCUMAN                              ,Jul,Humedad relativa (%),62.9
TUCUMAN                              ,Ago,Humedad relativa (%),52.2
TUCUMAN                              ,Sep,Humedad relativa (%),49.2
TUCUMAN                              ,Oct,Humedad relativa (%),54.7
TUCUMAN                              ,Nov,Humedad relativa (%),57.3
TUCUMAN                              ,Dic,Humedad relativa (%),61.3
TUCUMAN                              ,Ene,Nubosidad total (octavos),4.0
TUCUMAN                              ,Feb,Nubosidad total (octavos),4.1
TUCUMAN                              ,Mar,Nubosidad total (octavos),4.2
TUCUMAN                              ,Abr,Nubosidad total (octavos),4.4
TUCUMAN                              ,May,Nubosidad total (octavos),4.3
TUCUMAN                              ,Jun,Nubosidad total (octavos),4.2
TUCUMAN                              ,Jul,Nubosidad total (octavos),3.2
TUCUMAN                              ,Ago,Nubosidad total (octavos),2.6
TUCUMAN                              ,Sep,Nubosidad total (octavos),3.1
TUCUMAN                              ,Oct,Nubosidad total (octavos),3.8
TUCUMAN                              ,Nov,Nubosidad total (octavos),3.7
TUCUMAN                              ,Dic,Nubosidad total (octavos),3.9
TUCUMAN                              ,Ene,Precipitación (mm),139.3
TUCUMAN                              ,Feb,Precipitación (mm),106.5
TUCUMAN                              ,Mar,Precipitación (mm),94.3
TUCUMAN                              ,Abr,Precipitación (mm),39.9
TUCUMAN                              ,May,Precipitación (mm),16.0
TUCUMAN                              ,Jun,Precipitación (mm),9.3
TUCUMAN                              ,Jul,Precipitación (mm),1.6
TUCUMAN                              ,Ago,Precipitación (mm),3.5
TUCUMAN                              ,Sep,Precipitación (mm),10.0
TUCUMAN                              ,Oct,Precipitación (mm),55.2
TUCUMAN                              ,Nov,Precipitación (mm),71.8
TUCUMAN                              ,Dic,Precipitación (mm),105.0
TUCUMAN                              ,Ene,Temperatura (°C),25.3
TUCUMAN                              ,Feb,Temperatura (°C),24.2
TUCUMAN                              ,Mar,Temperatura (°C),22.7
TUCUMAN                              ,Abr,Temperatura (°C),19.6
TUCUMAN                              ,May,Temperatura (°C),15.9
TUCUMAN                              ,Jun,Temperatura (°C),13.0
TUCUMAN                              ,Jul,Temperatura (°C),12.3
TUCUMAN                              ,Ago,Temperatura (°C),15.2
TUCUMAN                              ,Sep,Temperatura (°C),18.4
TUCUMAN                              ,Oct,Temperatura (°C),21.8
TUCUMAN                              ,Nov,Temperatura (°C),23.7
TUCUMAN                              ,Dic,Temperatura (°C),25.1
TUCUMAN                              ,Ene,Temperatura máxima (°C),31.3
TUCUMAN                              ,Feb,Temperatura máxima (°C),29.7
